image,class,risk,crop,xtl,ytl,xbr,ybr
V006_77_1_02_01_03_13_1_0755t_20201019_44.jpg,1,1,1,193,285,545,694
V006_77_0_00_03_03_12_0_c11_20201216_0072_S01_1.jpg,0,0,3,402,885,2586,3335
V006_77_1_06_03_03_12_3_0325w_20201130_94.jpg,1,3,3,924,68,3292,3024
V006_77_1_12_06_03_13_3_7188w_20201012_6.jpg,1,3,6,0,0,3337,3024
V006_77_1_06_03_03_12_1_4535e_20201005_14.jpg,1,1,3,1995,2062,2707,2658
V006_77_1_02_01_03_13_3_6835q_20201002_5.jpg,1,3,1,130,83,624,734
V006_77_0_00_06_03_13_0_c15_20210108_0203_S01_1.jpg,0,0,6,0,899,1816,3321
V006_77_1_06_03_03_12_3_4131q_20201120_33.jpg,1,3,3,20,16,3336,2280
V006_77_0_00_04_03_12_0_c25_20201211_0055_S01_1.jpg,0,0,4,143,1073,2886,3802
V006_77_0_00_10_03_12_0_b09_20201222_0444_S01_1.jpg,0,0,10,1498,437,2770,1587
V006_77_0_00_06_03_12_0_c15_20201228_0009_S01_1.jpg,0,0,6,731,40,2907,1816
V006_77_1_17_10_03_13_2_6834r_20201123_97.JPG,1,2,10,591,157,2956,3024
V006_77_1_06_03_03_12_1_3704b_20201030_40.jpg,1,1,3,1564,1244,2608,2128
V006_77_0_00_10_03_12_0_c34_20201222_0509_S01_1.JPG,0,0,10,613,837,2665,3131
V006_77_1_12_06_03_13_2_8206w_20201103_6.jpg,1,2,6,917,6,3511,2906
V006_77_0_00_06_03_13_0_c14_20210108_0089_S01_1.jpg,0,0,6,274,1117,1500,2602
V006_77_0_00_10_03_12_0_c37_20201223_0828_S01_1.jpg,0,0,10,552,814,3123,3164
V006_77_1_12_06_03_13_1_0254w_20200923_6.jpg,1,1,6,304,311,4032,3024
V006_77_1_12_06_03_13_1_9763w_20201110_6.jpg,1,1,6,0,22,3749,3024
V006_77_0_00_06_03_13_0_c14_20210105_0112_S01_1.jpg,0,0,6,255,1721,1540,3384
V006_77_1_06_03_03_12_3_7852w_20201124_54.jpg,1,3,3,708,52,3788,2964
V006_77_0_00_03_03_12_0_c16_20201130_0026_S01_1.JPG,0,0,3,35,791,2938,3742
V006_77_0_00_01_03_13_0_c10_20201209_0443_S01_1.jpg,0,0,1,409,1122,2429,3102
V006_77_1_06_03_03_12_2_5424w_20201109_23.jpg,1,2,3,100,8,3652,2864
V006_77_0_00_04_03_12_0_c25_20201208_0065_S01_1.jpg,0,0,4,0,1035,3024,3866
V006_77_0_00_06_03_13_0_b11_20201202_0017_S01_1.jpg,0,0,6,441,0,3148,2265
V006_77_0_00_06_03_13_0_c17_20210107_0098_S01_1.jpg,0,0,6,469,346,2757,3420
V006_77_1_12_06_03_13_3_6022w_20201116_4.jpg,1,3,6,0,378,4032,2964
V006_77_1_06_03_03_12_1_5740t_20201105_25.jpg,1,1,3,219,0,3432,3024
V006_77_0_00_01_03_13_0_c10_20201204_0296_S01_1.jpg,0,0,1,368,1070,2521,3619
V006_77_0_00_06_03_13_0_c13_20201023_0064_S01_1.jpg,0,0,6,413,45,3759,2985
V006_77_1_08_04_03_13_3_2653w_20201209_129.jpg,1,3,4,790,68,3453,1642
V006_77_1_17_10_03_13_3_9928r_20200922_8.jpg,1,3,10,576,894,2512,2492
V006_77_1_08_04_03_12_1_3742w_20201204_83.jpg,1,1,4,1162,11,3457,1454
V006_77_0_00_10_03_12_0_c34_20201222_0473_S01_1.JPG,0,0,10,279,1011,2419,3144
V006_77_1_08_04_03_13_2_1886w_20201204_93.jpg,1,2,4,1216,528,3000,2320
V006_77_0_00_10_03_12_0_c21_20201223_0026_S01_1.JPG,0,0,10,416,862,2527,2825
V006_77_1_06_03_03_11_2_5645r_20200922_2.jpg,1,2,3,709,592,2816,2584
V006_77_1_02_01_03_13_1_0755t_20201008_24.jpg,1,1,1,170,0,753,719
V006_77_0_00_06_03_13_0_c14_20210108_0057_S01_1.jpg,0,0,6,116,1237,1602,2579
V006_77_1_08_04_03_13_2_3321w_20201203_74.jpg,1,2,4,304,185,1937,1546
V006_77_1_12_06_03_13_2_7188w_20201116_8.jpg,1,2,6,104,32,3772,2656
V006_77_0_00_06_03_13_0_c14_20210107_0083_S01_1.jpg,0,0,6,100,1342,1562,3283
V006_77_1_06_03_03_12_3_4131q_20201120_36.jpg,1,3,3,828,16,3244,2488
V006_77_0_00_06_03_13_0_b11_20201127_0002_S01_1.jpg,0,0,6,176,157,3741,2717
V006_77_1_12_06_03_13_1_7188w_20200917_6.jpg,1,1,6,482,374,3114,2809
V006_77_0_00_06_03_13_0_c40_20201216_0024_S01_1.jpg,0,0,6,640,892,2053,2924
V006_77_1_02_01_03_13_1_0755t_20201105_78.jpg,1,1,1,0,3,856,958
V006_77_0_00_10_03_11_0_b09_20201210_0095_S01_1.jpg,0,0,10,1262,143,3050,1827
V006_77_0_00_10_03_12_0_b08_20201222_0896_S01_1.jpg,0,0,10,235,976,2098,2622
V006_77_1_06_03_03_12_3_7852w_20201130_66.jpg,1,3,3,1230,0,3660,2320
V006_77_1_08_04_03_13_1_3248b_20201120_15.jpg,1,1,4,1622,17,4032,1897
V006_77_0_00_04_03_13_0_b07_20201111_0074_S01_1.jpg,0,0,4,505,0,2514,1836
V006_77_0_00_03_03_12_0_c08_20201216_0028_S01_1.jpg,0,0,3,55,1133,2202,3363
V006_77_0_00_04_03_13_0_c15_20201218_0020_S01_2.jpg,0,0,4,1474,80,2388,1226
V006_77_0_00_04_03_12_0_c25_20201207_0338_S01_1.jpg,0,0,4,47,798,3007,3939
V006_77_1_08_04_03_13_1_6135w_20201204_84.jpg,1,1,4,148,351,1695,1547
V006_77_1_02_01_03_13_2_0823b_20201126_193.jpg,1,2,1,0,67,719,960
V006_77_0_00_06_03_13_0_c14_20210108_0080_S01_1.jpg,0,0,6,91,813,1564,2419
V006_77_1_06_03_03_12_2_2472q_20201103_19.jpg,1,2,3,1300,504,3248,2424
V006_77_1_17_10_03_13_2_9928r_20201130_104.jpg,1,2,10,104,544,2532,2128
V006_77_1_06_03_03_12_3_4535e_20201116_47.jpg,1,3,3,308,0,3648,3006
V006_77_0_00_03_03_12_0_c07_20201221_0075_S01_1.JPG,0,0,3,464,671,2657,3637
V006_77_1_06_03_03_12_2_1048y_20201006_8.jpg,1,2,3,2022,927,3239,2268
V006_77_1_08_04_03_13_3_3321w_20201210_158.jpg,1,3,4,363,201,1966,1470
V006_77_0_00_03_03_12_0_c07_20201221_0049_S01_1.JPG,0,0,3,268,822,2462,3196
V006_77_1_02_01_03_13_2_6835q_20201029_63.jpg,1,2,1,62,137,612,787
V006_77_1_02_01_03_13_2_6835q_20201126_158.jpg,1,2,1,110,162,553,715
V006_77_0_00_10_03_11_0_c07_20201222_0024_S01_1.JPG,0,0,10,275,1413,2497,3151
V006_77_0_00_01_03_13_0_c10_20201209_0015_S01_1.jpg,0,0,1,448,838,2749,3082
V006_77_0_00_03_03_12_0_c17_20201214_0075_S01_1.jpg,0,0,3,366,39,3302,2864
V006_77_1_02_01_03_13_3_6835q_20201019_47.jpg,1,3,1,0,150,595,860
V006_77_1_08_04_03_13_2_3742w_20201207_110.jpg,1,2,4,778,126,4032,2516
V006_77_1_06_03_03_12_1_1048y_20201124_34.jpg,1,1,3,699,88,3106,2948
V006_77_0_00_04_03_13_0_c36_20201208_0563_S01_1.jpg,0,0,4,175,672,2664,3051
V006_77_1_06_03_03_12_3_5424w_20201021_12.jpg,1,3,3,828,8,2536,1632
V006_77_1_06_03_03_12_1_4005e_20201117_32.jpg,1,1,3,1,0,4032,3024
V006_77_1_08_04_03_13_2_3248b_20201203_75.jpg,1,2,4,736,120,1914,1328
V006_77_0_00_06_03_12_0_c19_20201201_0023_S01_1.jpg,0,0,6,691,1293,2525,3010
V006_77_1_08_04_03_13_3_2653w_20201204_98.jpg,1,3,4,470,450,1602,1381
V006_77_0_00_03_03_12_0_c16_20201222_0040_S01_1.JPG,0,0,3,165,506,3024,3825
V006_77_1_08_04_03_13_1_6135w_20201209_136.jpg,1,1,4,188,417,1532,1295
V006_77_1_08_04_03_13_1_3108w_20201209_133.jpg,1,1,4,1204,368,3236,3024
V006_77_0_00_10_03_12_0_c20_20201221_0045_S01_1.jpg,0,0,10,154,931,2698,3202
V006_77_1_08_04_03_13_1_6135w_20201204_88.jpg,1,1,4,359,732,2786,2484
V006_77_1_02_01_03_13_2_0823b_20201029_72.jpg,1,2,1,5,775,2132,2231
V006_77_0_00_01_03_13_0_c10_20201209_0446_S01_1.jpg,0,0,1,0,1106,3006,3230
V006_77_0_00_03_03_12_0_c07_20201216_0117_S01_1.JPG,0,0,3,381,679,2644,3108
V006_77_0_00_04_03_12_0_b02_20201030_0069_S01_1.jpg,0,0,4,717,835,1923,2068
V006_77_1_12_06_03_13_2_6022w_20201127_8.jpg,1,2,6,1236,340,4032,2356
V006_77_0_00_04_03_13_0_b06_20201111_0097_S01_1.jpg,0,0,4,618,87,2900,2040
V006_77_1_06_03_03_12_3_5645r_20201119_5.jpg,1,3,3,1644,39,3484,2291
V006_77_0_00_04_03_13_0_b06_20201111_0385_S01_1.jpg,0,0,4,1074,271,2480,1572
V006_77_1_08_04_03_12_3_4660w_20201116_1.jpg,1,3,4,395,214,954,741
V006_77_0_00_03_03_12_0_c16_20201214_0028_S01_1.JPG,0,0,3,24,682,2826,3832
V006_77_0_00_03_03_12_0_c07_20201221_0051_S01_1.JPG,0,0,3,144,806,2597,3362
V006_77_1_06_03_03_12_2_5424w_20201103_18.jpg,1,2,3,1846,1288,2775,2088
V006_77_1_06_03_03_12_3_5740t_20201126_43.jpg,1,3,3,396,197,3112,2763
V006_77_1_06_03_03_12_3_4131q_20201120_37.jpg,1,3,3,252,16,4024,3020
V006_77_0_00_01_03_13_0_c10_20201209_0532_S01_1.jpg,0,0,1,604,1190,2592,3374
V006_77_1_17_10_03_13_3_9928r_20201130_103.jpg,1,3,10,416,244,2580,2508
V006_77_1_02_01_03_13_2_6835q_20201126_159.jpg,1,2,1,105,83,568,725
V006_77_1_17_10_03_13_1_8451r_20201102_49.JPG,1,1,10,1300,1032,3600,2708
V006_77_0_00_01_03_13_0_c05_20201204_0379_S01_1.JPG,0,0,1,241,343,2598,3709
V006_77_0_00_01_03_13_0_c10_20201210_0449_S01_1.jpg,0,0,1,200,1286,2604,2906
V006_77_1_06_03_03_12_1_5645r_20201105_3.jpg,1,1,3,231,0,3337,2997
V006_77_1_08_04_03_12_2_3742w_20201203_74.jpg,1,2,4,2450,312,3710,1875
V006_77_1_12_06_03_13_1_6022w_20200923_1.jpg,1,1,6,0,0,4032,3024
V006_77_0_00_10_03_11_0_c39_20201209_0805_S01_1.JPG,0,0,10,371,533,2877,3035
V006_77_1_02_01_03_13_2_0823b_20201022_57.jpg,1,2,1,237,502,2768,2104
V006_77_0_00_01_03_13_0_c05_20201204_0744_S01_1.JPG,0,0,1,395,629,2639,3421
V006_77_1_12_06_03_13_2_0254w_20201103_2.jpg,1,2,6,512,324,3528,2796
V006_77_1_06_03_03_12_3_3912e_20201126_5.jpg,1,3,3,846,270,3491,2966
V006_77_1_12_06_03_13_1_6022w_20201127_1.jpg,1,1,6,0,660,3628,2532
V006_77_0_00_10_03_11_0_c36_20201210_0136_S01_1.jpg,0,0,10,410,1009,2588,3536
V006_77_0_00_04_03_12_0_c25_20201210_0252_S01_1.jpg,0,0,4,307,910,2935,3411
V006_77_1_06_03_03_12_3_9248q_20201130_41.jpg,1,3,3,810,0,3853,2320
V006_77_1_17_10_03_13_2_9928r_20201019_33.jpg,1,2,10,575,593,2429,2242
V006_77_0_00_10_03_12_0_c15_20201231_0023_S01_3.jpg,0,0,10,0,1295,1716,3249
V006_77_1_08_04_03_13_1_3321w_20201202_59.jpg,1,1,4,52,200,2452,2592
V006_77_1_12_06_03_13_2_0254w_20200923_7.jpg,1,2,6,0,0,3830,2850
V006_77_0_00_01_03_13_0_c05_20201204_0469_S01_1.JPG,0,0,1,261,233,2883,3220
V006_77_1_06_03_03_12_3_7852w_20201124_57.jpg,1,3,3,16,16,4016,3004
V006_77_1_17_10_03_13_1_9928r_20201102_52.JPG,1,1,10,753,681,4032,3024
V006_77_1_12_06_03_13_2_8206w_20201027_5.jpg,1,2,6,22,386,3842,3024
V006_77_0_00_06_03_13_0_c14_20210107_0059_S01_1.jpg,0,0,6,278,1312,1601,3003
V006_77_1_12_06_03_13_1_6022w_20201130_23.jpg,1,1,6,584,0,4032,2580
V006_77_0_00_01_03_13_0_c05_20201210_0097_S01_1.JPG,0,0,1,260,331,2599,3365
V006_77_0_00_06_03_11_0_c17_20201216_0045_S01_1.jpg,0,0,6,467,717,2723,3399
V006_77_1_12_06_03_13_3_5707w_20201110_3.jpg,1,3,6,0,396,3839,2543
V006_77_0_00_10_03_11_0_c11_20201228_0095_S01_1.jpg,0,0,10,582,1533,2213,3054
V006_77_1_06_03_03_12_3_9248q_20201130_40.jpg,1,3,3,1128,0,4331,2320
V006_77_0_00_06_03_13_0_c39_20201130_0138_S01_1.jpg,0,0,6,824,988,1907,2571
V006_77_1_12_06_03_13_3_6022w_20201130_19.jpg,1,3,6,0,0,3752,2788
V006_77_1_02_01_03_13_1_6835q_20201119_115.jpg,1,1,1,93,332,563,721
V006_77_1_12_06_03_13_1_0254w_20201110_6.jpg,1,1,6,244,32,3212,3024
V006_77_0_00_03_03_12_0_c08_20201216_0009_S01_1.jpg,0,0,3,214,1039,2323,3206
V006_77_0_00_03_03_12_0_c14_20201130_0008_S01_1.jpg,0,0,3,93,1185,1816,2971
V006_77_1_08_04_03_13_2_3108w_20201207_114.jpg,1,2,4,744,476,2964,2452
V006_77_1_08_04_03_12_3_2653w_20201116_5.jpg,1,3,4,775,0,2639,1236
V006_77_1_02_01_03_13_3_6835q_20201022_58.jpg,1,3,1,264,150,564,827
V006_77_1_08_04_03_13_2_3248b_20201204_95.jpg,1,2,4,972,348,3560,2836
V006_77_0_00_04_03_13_0_c14_20201112_0013_S01_1.jpg,0,0,4,149,45,544,419
V006_77_0_00_06_03_13_0_c15_20210108_0008_S01_1.jpg,0,0,6,1129,29,2883,1653
V006_77_1_08_04_03_13_2_2653w_20201204_83.jpg,1,2,4,1454,0,4010,2968
V006_77_1_02_01_03_13_1_6835q_20201112_84.jpg,1,1,1,3,26,658,801
V006_77_0_00_04_03_13_0_b06_20201026_0030_S01_1.jpg,0,0,4,1308,346,2859,1943
V006_77_0_00_04_03_13_0_c16_20201027_0030_S01_1.JPG,0,0,4,1223,145,2632,1943
V006_77_0_00_01_03_13_0_c04_20201210_0367_S01_1.JPG,0,0,1,478,15,2478,2899
V006_77_0_00_01_03_13_0_c09_20201210_0080_S01_1.jpg,0,0,1,271,274,1943,2950
V006_77_1_12_06_03_13_2_4360w_20201103_8.jpg,1,2,6,10,350,4032,2870
V006_77_0_00_06_03_13_0_c15_20210107_0000_S01_1.jpg,0,0,6,0,705,1816,3268
V006_77_0_00_10_03_11_0_c39_20201209_0394_S01_1.jpg,0,0,10,499,829,2778,2910
V006_77_1_06_03_03_12_1_2472q_20201007_8.jpg,1,1,3,1502,350,3207,2166
V006_77_1_06_03_03_12_3_3704b_20201119_81.jpg,1,3,3,72,60,3984,2980
V006_77_1_08_04_03_13_3_2653w_20201210_149.jpg,1,3,4,728,299,2296,1351
V006_77_1_17_10_03_13_1_6309r_20201006_12.JPG,1,1,10,1712,328,4028,2792
V006_77_0_00_04_03_12_0_a03_20201022_0525_S01_1.JPG,0,0,4,1653,1575,3343,2860
V006_77_0_00_03_03_12_0_c07_20201221_0042_S01_1.JPG,0,0,3,280,771,2665,3543
V006_77_1_06_03_03_11_1_0325w_20201103_38.jpg,1,1,3,2050,1645,3037,2636
V006_77_0_00_01_03_13_0_c03_20201210_0398_S01_1.jpg,0,0,1,452,1168,1604,2831
V006_77_0_00_01_03_13_0_c03_20201209_0149_S01_1.jpg,0,0,1,156,969,2100,2982
V006_77_0_00_10_03_11_0_b09_20201210_0296_S01_1.jpg,0,0,10,80,1139,1639,2864
V006_77_0_00_04_03_12_0_b02_20201030_0264_S01_1.jpg,0,0,4,1282,640,2438,1492
V006_77_0_00_03_03_12_0_c15_20201214_0009_S01_1.jpg,0,0,3,0,732,1449,2610
V006_77_1_12_06_03_13_3_4360w_20200917_1.jpg,1,3,6,8,0,3029,3022
V006_77_0_00_06_03_13_0_c05_20201113_0079_S01_1.JPG,0,0,6,945,645,3281,2634
V006_77_0_00_06_03_13_0_c14_20210108_0113_S01_1.jpg,0,0,6,256,1000,1635,2650
V006_77_1_02_01_03_13_2_6835q_20201016_39.jpg,1,2,1,96,352,449,794
V006_77_0_00_06_03_13_0_c42_20201028_0188_S01_1.jpg,0,0,6,982,317,3848,2541
V006_77_1_06_03_03_12_3_4535e_20201116_46.jpg,1,3,3,668,0,4032,2644
V006_77_0_00_06_03_13_0_c13_20201023_0016_S01_1.jpg,0,0,6,0,260,3703,2915
V006_77_1_06_03_03_11_3_9702t_20201026_16.jpg,1,3,3,956,360,3316,2744
V006_77_0_00_10_03_12_0_c35_20201222_1147_S01_1.JPG,0,0,10,397,882,2616,3184
V006_77_0_00_01_03_13_0_c05_20201202_0116_S01_1.JPG,0,0,1,227,955,2677,3175
V006_77_0_00_03_03_12_0_c08_20201216_0029_S01_1.jpg,0,0,3,135,1161,2193,3491
V006_77_1_17_10_03_13_2_9928r_20201102_51.JPG,1,2,10,1700,404,3460,3008
V006_77_0_00_01_03_13_0_c10_20201202_0686_S01_1.jpg,0,0,1,429,490,2686,3376
V006_77_0_00_01_03_13_0_c09_20201204_0312_S01_1.jpg,0,0,1,687,716,2176,3105
V006_77_0_00_06_03_13_0_c14_20210108_0075_S01_1.jpg,0,0,6,114,1001,1419,2652
V006_77_0_00_01_03_13_0_c09_20201202_0502_S01_1.jpg,0,0,1,368,906,2398,3261
V006_77_1_02_01_03_13_1_0755t_20201019_50.jpg,1,1,1,252,4,793,837
V006_77_1_08_04_03_13_2_3108w_20201209_135.jpg,1,2,4,633,735,3813,1971
V006_77_0_00_10_03_11_0_c11_20201221_0036_S01_1.jpg,0,0,10,1324,505,3280,2669
V006_77_0_00_01_03_13_0_c05_20201126_0717_S01_1.JPG,0,0,1,335,567,2535,3174
V006_77_0_00_06_03_13_0_c38_20201207_0116_S01_1.JPG,0,0,6,748,192,2243,2799
V006_77_1_02_01_03_13_1_0823b_20201008_20.jpg,1,1,1,143,390,2876,2395
V006_77_1_06_03_03_12_2_1048y_20201116_32.jpg,1,2,3,313,55,3559,2809
V006_77_1_08_04_03_13_2_2653w_20201127_41.jpg,1,2,4,1024,1124,2780,2572
V006_77_0_00_06_03_11_0_c14_20201211_0031_S01_1.jpg,0,0,6,84,1792,1649,3042
V006_77_0_00_06_03_13_0_c39_20201130_0077_S01_1.jpg,0,0,6,405,278,2709,1939
V006_77_1_06_03_03_12_3_4580t_20201119_64.jpg,1,3,3,866,0,3289,2066
V006_77_1_02_01_03_13_2_6835q_20201019_46.jpg,1,2,1,0,113,668,907
V006_77_1_17_10_03_13_3_9928r_20201026_46.jpg,1,3,10,92,628,2764,2840
V006_77_1_06_03_03_12_3_7852w_20201130_64.jpg,1,3,3,1562,92,3750,2320
V006_77_1_06_03_03_12_3_4580t_20201119_68.jpg,1,3,3,956,230,3606,2320
V006_77_1_12_06_03_13_2_5707w_20201130_27.jpg,1,2,6,1040,697,3240,2870
V006_77_0_00_01_03_13_0_c04_20201204_0467_S01_1.JPG,0,0,1,324,344,2724,2704
V006_77_1_06_03_03_12_2_3912e_20200922_1.jpg,1,2,3,619,272,2966,2439
V006_77_0_00_03_03_12_0_c11_20201216_0078_S01_1.jpg,0,0,3,187,1098,2860,3584
V006_77_0_00_06_03_13_0_c42_20201028_0057_S01_1.jpg,0,0,6,386,128,3893,2708
V006_77_1_06_03_03_12_1_3704b_20200929_12.jpg,1,1,3,1188,380,2100,1676
V006_77_0_00_03_03_12_0_c16_20201222_0079_S01_1.JPG,0,0,3,161,870,2866,3879
V006_77_1_06_03_03_12_2_5740t_20201020_13.jpg,1,2,3,754,267,3597,2719
V006_77_0_00_06_03_13_0_c14_20201230_0034_S01_1.jpg,0,0,6,411,1690,1371,3029
V006_77_0_00_10_03_11_0_c14_20201215_0013_S01_1.jpg,0,0,10,276,1663,1289,2759
V006_77_1_12_06_03_13_3_6022w_20201110_4.jpg,1,3,6,0,0,4032,3024
V006_77_1_02_01_03_13_1_7497r_20201002_9.jpg,1,1,1,59,261,846,961
V006_77_0_00_06_03_13_0_c39_20201130_0105_S01_1.jpg,0,0,6,231,447,2304,1753
V006_77_1_12_06_03_13_1_4620w_20200923_10.jpg,1,1,6,501,55,3854,2772
V006_77_0_00_01_03_13_0_c04_20201202_0752_S01_1.JPG,0,0,1,357,816,2463,3355
V006_77_0_00_03_03_12_0_c07_20201221_0066_S01_1.JPG,0,0,3,45,630,2816,3925
V006_77_1_12_06_03_13_2_7188w_20201123_5.jpg,1,2,6,560,172,4028,3012
V006_77_0_00_03_03_12_0_c17_20201203_0046_S01_1.jpg,0,0,3,379,101,3055,2831
V006_77_0_00_01_03_13_0_c03_20201210_0061_S01_1.jpg,0,0,1,315,845,2095,3120
V006_77_1_17_10_03_13_2_6834r_20201123_90.JPG,1,2,10,686,807,2581,3024
V006_77_0_00_03_03_12_0_c11_20201216_0079_S01_1.jpg,0,0,3,200,668,2774,3356
V006_77_1_06_03_03_12_1_4005e_20200917_2.jpg,1,1,3,1286,928,2779,2388
V006_77_1_02_01_03_13_2_0823b_20201022_63.jpg,1,2,1,372,30,961,784
V006_77_0_00_03_03_12_0_c07_20201221_0041_S01_1.JPG,0,0,3,237,811,2677,3503
V006_77_1_08_04_03_12_3_3321w_20201116_6.jpg,1,3,4,1201,474,3533,2614
V006_77_1_08_04_03_13_2_2653w_20201203_73.jpg,1,2,4,453,117,2021,1447
V006_77_1_12_06_03_13_1_7188w_20201130_18.jpg,1,1,6,20,278,3564,2836
V006_77_0_00_10_03_13_0_c34_20201027_0124_S01_1.JPG,0,0,10,666,67,3256,2837
V006_77_1_06_03_03_12_3_5424w_20201130_41.jpg,1,3,3,1116,9,3656,2313
V006_77_1_17_10_03_13_2_8451r_20201130_106.jpg,1,2,10,1316,916,2676,2056
V006_77_1_08_04_03_13_2_3321w_20201207_116.jpg,1,2,4,1564,160,2896,2456
V006_77_0_00_10_03_12_0_c35_20201222_0058_S01_1.JPG,0,0,10,510,1010,2717,3131
V006_77_1_02_01_03_13_1_6835q_20201029_67.jpg,1,1,1,236,216,543,641
V006_77_0_00_10_03_11_0_c34_20201209_0537_S01_1.JPG,0,0,10,612,1080,2726,3306
V006_77_1_08_04_03_12_1_3742w_20201120_13.jpg,1,1,4,351,537,3241,2914
V006_77_1_12_06_03_13_1_0254w_20201130_2.jpg,1,1,6,617,280,3737,2712
V006_77_0_00_01_03_13_0_c04_20201209_0087_S01_1.JPG,0,0,1,450,458,2839,2770
V006_77_0_00_04_03_12_0_a03_20201022_0081_S01_1.jpg,0,0,4,685,379,2937,2665
V006_77_0_00_10_03_12_0_b08_20201222_0938_S01_1.jpg,0,0,10,969,552,3743,2939
V006_77_0_00_04_03_12_0_c24_20201211_0250_S01_1.JPG,0,0,4,131,133,2754,2742
V006_77_1_08_04_03_13_3_2653w_20201209_128.jpg,1,3,4,490,392,1661,1188
V006_77_1_08_04_03_13_1_6135w_20201126_33.jpg,1,1,4,542,139,1505,1261
V006_77_0_00_04_03_13_0_c16_20201029_0035_S01_1.JPG,0,0,4,0,580,2060,2047
V006_77_0_00_01_03_13_0_c05_20201202_0599_S01_1.JPG,0,0,1,116,444,2834,3535
V006_77_1_08_04_03_13_3_3248b_20201204_90.jpg,1,3,4,828,932,3716,2396
V006_77_0_00_03_03_12_0_c11_20201216_0022_S01_1.jpg,0,0,3,307,775,2626,3693
V006_77_1_12_06_03_13_1_8206w_20201127_6.jpg,1,1,6,531,9,4025,2792
V006_77_0_00_01_03_13_0_c09_20201202_0118_S01_1.jpg,0,0,1,695,335,2498,3336
V006_77_1_06_03_03_12_3_0325w_20201130_92.jpg,1,3,3,0,0,4032,3024
V006_77_1_06_03_03_12_3_8083y_20201127_40.jpg,1,3,3,434,0,3413,2870
V006_77_0_00_01_03_13_0_c05_20201125_0309_S01_1.JPG,0,0,1,754,968,2297,3098
V006_77_0_00_04_03_12_0_b02_20201030_0245_S01_1.jpg,0,0,4,825,747,1845,1980
V006_77_1_06_03_03_11_1_4580t_20200929_18.jpg,1,1,3,1384,127,3148,1975
V006_77_0_00_06_03_13_0_b11_20201202_0068_S01_1.jpg,0,0,6,520,658,2693,2046
V006_77_0_00_06_03_13_0_c05_20201113_0293_S01_1.JPG,0,0,6,672,844,2953,2436
V006_77_1_02_01_03_13_2_6835q_20201126_157.jpg,1,2,1,105,0,680,950
V006_77_1_17_10_03_13_2_6309r_20201012_25.JPG,1,2,10,16,56,3692,3024
V006_77_0_00_04_03_13_0_a04_20201020_0045_S01_1.jpg,0,0,4,1602,154,3023,1776
V006_77_1_02_01_03_13_1_6835q_20201112_95.jpg,1,1,1,151,168,537,708
V006_77_0_00_01_03_13_0_c05_20201202_0286_S01_1.JPG,0,0,1,129,131,2856,3604
V006_77_0_00_01_03_13_0_c10_20201202_0372_S01_1.jpg,0,0,1,435,692,2787,3546
V006_77_0_00_06_03_13_0_c14_20201228_0038_S01_1.jpg,0,0,6,145,1597,1603,3036
V006_77_1_06_03_03_12_1_4580t_20201012_25.jpg,1,1,3,1020,0,2904,1986
V006_77_1_06_03_03_12_2_2472q_20200925_4.jpg,1,2,3,1792,658,2993,1845
V006_77_0_00_06_03_13_0_c17_20210104_0006_S01_1.jpg,0,0,6,228,338,3451,2470
V006_77_0_00_03_03_12_0_c16_20201217_0054_S01_1.JPG,0,0,3,0,480,2959,3970
V006_77_0_00_04_03_12_0_c25_20201207_0316_S01_1.jpg,0,0,4,267,1061,2768,3576
V006_77_1_06_03_03_12_3_1048y_20201124_35.jpg,1,3,3,152,88,3752,2908
V006_77_0_00_10_03_11_0_c11_20201218_0029_S01_1.jpg,0,0,10,415,688,2515,3116
V006_77_0_00_06_03_13_0_b11_20201202_0134_S01_1.jpg,0,0,6,0,2613,1205,3883
V006_77_1_06_03_03_12_1_2599r_20201005_7.jpg,1,1,3,1731,494,2945,1728
V006_77_1_12_06_03_13_1_4360w_20200917_2.jpg,1,1,6,880,6,3304,3019
V006_77_0_00_10_03_11_0_c08_20201222_0077_S01_1.jpg,0,0,10,1288,359,3059,2128
V006_77_1_06_03_03_12_3_4580t_20201112_62.jpg,1,3,3,32,28,4004,2992
V006_77_0_00_06_03_12_0_c16_20201231_0054_S01_1.JPG,0,0,6,522,519,2867,3744
V006_77_0_00_06_03_13_0_c17_20210107_0228_S01_1.jpg,0,0,6,664,934,2551,2516
V006_77_1_06_03_03_12_3_8083y_20201113_27.jpg,1,3,3,0,0,3505,3020
V006_77_1_06_03_03_12_3_5424w_20201130_43.jpg,1,3,3,1040,6,3851,2316
V006_77_0_00_01_03_13_0_c10_20201210_0674_S01_1.jpg,0,0,1,814,710,2482,3119
V006_77_1_08_04_03_12_1_3248b_20201116_1.jpg,1,1,4,19,445,355,722
V006_77_0_00_06_03_13_0_c15_20210104_0084_S01_1.jpg,0,0,6,240,930,1816,3120
V006_77_1_06_03_03_12_3_2472q_20201113_27.jpg,1,3,3,64,8,4028,3024
V006_77_0_00_03_03_12_0_c16_20201214_0022_S01_1.JPG,0,0,3,145,641,2990,3925
V006_77_1_08_04_03_13_1_1886w_20201130_45.jpg,1,1,4,417,400,2729,2760
V006_77_0_00_04_03_13_0_c34_20201208_0278_S01_1.JPG,0,0,4,794,210,3254,2665
